Disease,Disease,Similarity
C564616,C537583,0.57995
C564616,C536119,0.34448
C564616,D004832,0.20398
C564616,C565811,0.20614
C564616,C562694,0.20701
C564616,C564345,0.20834
C564616,C564330,0.27066
C564616,D001925,0.30208
C564616,C564296,0.22071
C564616,C535499,0.2192
C564616,C564274,0.23249
C564616,D020817,0.22038
D065631,C567296,0.26115
D065631,D002819,0.24392
D065631,D006938,0.21376
D065631,D016112,0.5454
D065631,D012514,0.20398
D065631,D018459,0.21988
D065631,D005922,0.20928
D065631,D007589,0.20309
D065631,D056769,0.2307
D065631,C567144,0.20323
D065631,C565935,0.49193
D065631,D003414,0.22268
D065631,D003550,0.21944
D065631,D003555,0.20613
D065631,C565478,0.22682
D065631,D007589,0.33742
D065631,D010505,0.26061
D065631,D015212,0.24245
D065631,D007039,0.21261
D065631,D001249,0.31085
D065631,C566404,0.54805
D065631,D052456,0.21183
D065631,C565798,0.22382
D065631,D000075222,0.21709
D065631,C565292,0.74957
D065631,C565291,0.70695
D065631,C565280,0.74955
D065631,D065631,1
D065631,D056735,0.37455
D002446,D000437,0.22684
D002446,D013167,0.25129
D002446,C565100,0.2027
D002446,D003924,0.21407
D002446,D013274,0.21893
D002446,D050031,0.22639
D002446,D016506,0.21032
D002446,D011565,0.21717
D002446,C536406,0.20633
D002446,D003093,0.23661
D002446,D001327,0.21269
D002446,C535933,0.20295
D002446,D003922,0.20206
D002446,D010190,0.21764
D002446,D015212,0.25623
D002446,C535393,0.25441
D002446,D003922,0.23615
D002446,C580192,0.24077
D002446,C563959,0.20807
D002446,D012559,0.44977
D002446,C563371,0.23697
D002446,C566652,0.2068
D002446,C566645,0.23745
D002446,C566603,0.20871
D002446,C566602,0.23615
D002446,C566395,0.23615
D002446,D006111,0.21668
D002446,D008180,0.25279
D002446,D002446,1
D002446,C563924,0.20022
D004831,D012148,0.20015
D004831,C537057,0.27032
D004831,D000544,0.20615
D004831,C535506,0.30766
D004831,C566188,0.30639
D004831,D019305,0.56602
D004831,D020936,0.48505
D004831,D020936,0.48423
D004831,D046589,0.2574
D004831,C565115,0.29085
D004831,D020191,0.31933
D004831,D020961,0.24166
D004831,C536698,0.20828
D004831,C538007,0.21661
D004831,D004828,0.52401
D004831,D010787,0.39507
D004831,D020195,0.42558
D004831,D005910,0.22607
D004831,D001289,0.23816
D004831,C537156,0.21515
D004831,C537907,0.24889
D004831,D009771,0.30071
D004831,D010300,0.21079
D004831,D010300,0.22425
D004831,D020774,0.2272
D004831,D012559,0.22466
D004831,D020754,0.22132
D004831,D013285,0.22986
D004831,D013341,0.21708
D004831,D038261,0.30369
D004831,D002549,0.32736
D004831,D009472,0.20776
D004831,D009472,0.32357
D004831,C565933,0.29662
D004831,C538013,0.23609
D004831,D001321,0.21675
D004831,C565905,0.29952
D004831,D002817,0.23263
D004831,C565850,0.2185
D004831,C565678,0.30788
D004831,D003414,0.23842
D004831,C535767,0.26031
D004831,D001927,0.21901
D004831,D004695,0.2431
D004831,D005776,0.25853
D004831,D005317,0.22075
D004831,D020165,0.24741
D004831,C565494,0.31427
D004831,D000075262,0.2286
D004831,D020190,0.33794
D004831,D020194,0.32102
D004831,C538104,0.23874
D004831,C564894,0.28115
D004831,C564847,0.36127
D004831,C564714,0.23066
D004831,D001321,0.27361
D004831,C564505,0.54364
D004831,D001321,0.27404
D004831,D001321,0.28864
D004831,C562782,0.23198
D004831,C536085,0.24066
D004831,C567924,0.35149
D004831,D017241,0.27354
D004831,D020734,0.22901
D004831,D004832,0.70476
D004831,D020754,0.22927
D004831,D020754,0.27671
D004831,D012559,0.33428
D004831,D013494,0.21215
D004831,C566578,0.2076
D004831,D012559,0.22514
D004831,D012559,0.29928
D004831,D012559,0.30137
D004831,D020190,0.30751
D004831,D004831,0.65934
D004831,C565728,0.42581
D004831,C537537,0.21361
D004831,D008180,0.38048
D004831,D020158,0.27231
D004831,D001321,0.20733
D004831,C565238,0.215
D004831,C535500,0.2521
D004831,C564676,0.26707
D004831,C535428,0.2099
D004831,C564616,0.29476
D004831,D004831,1
D004831,D001321,0.24816
D004831,C537583,0.28322
D004831,D020325,0.21202
D004831,D020325,0.22278
D004831,D020326,0.20884
D004831,C536119,0.24151
D004831,C562694,0.59606
D004831,D004832,0.58662
D004831,C565811,0.73737
D004831,C562694,0.73546
D004831,C564330,0.29096
D004831,D001925,0.27429
D004831,D001321,0.25706
D004831,C535499,0.38703
D004831,C564274,0.37861
D004831,D001321,0.24951
D004831,D020190,0.54924
C537217,C531617,0.41648
C537217,C566188,0.26734
C537217,D009103,0.26351
C537217,C538007,0.26158
C537217,D006816,0.25013
C537217,D012021,0.23166
C537217,D018979,0.23755
C537217,D015493,0.30833
C537217,C563534,0.22096
C537217,D020754,0.34159
C537217,D020754,0.28485
C537217,C563476,0.36005
C537217,D020967,0.22077
C537217,D010300,0.21204
C537217,D010264,0.26839
C537217,D020754,0.29508
C537217,D020754,0.31581
C537217,D013285,0.23339
C537217,C536545,0.20147
C537217,C535382,0.20278
C537217,D001927,0.32333
C537217,D005776,0.2424
C537217,C538603,0.2136
C537217,D054221,0.22952
C537217,D009224,0.23636
C537217,D052556,0.21182
C537217,C538104,0.21739
C537217,C564847,0.2059
C537217,D012174,0.20857
C537217,D006527,0.20156
C537217,D000326,0.24948
C537217,D020817,0.2865
C537217,C536692,0.24206
C537217,D020734,0.30169
C537217,D020754,0.26569
C537217,D057180,0.31069
C537217,C563401,0.29204
C537217,D013494,0.27278
C537217,C566652,0.25245
C537217,D009223,0.2495
C537217,C565238,0.28834
C537217,C564676,0.22992
C537217,C535428,0.20209
C537217,C537217,1
C537217,D001321,0.28425
C537217,C537583,0.30138
C537217,C536119,0.22212
C537217,C564330,0.31894
C537217,C535499,0.26858
C537217,D020817,0.22893
C537217,D020817,0.41514
D005910,D015451,0.24348
D005910,D015179,0.25007
D005910,D005910,0.32147
D005910,D002292,0.20196
D005910,D008527,0.30742
D005910,D000096142,0.34566
D005910,D000098943,0.21351
D005910,D000086002,0.29554
D005910,D018288,0.26748
D005910,D038261,0.28979
D005910,D008175,0.29322
D005910,D006828,0.20477
D005910,C565429,0.31227
D005910,D012516,0.30351
D005910,C536063,0.20661
D005910,C536928,0.28795
D005910,C564015,0.26828
D005910,D010911,0.38875
D005910,D000098943,0.38347
D005910,D000098943,0.31535
D005910,D000077274,0.35487
D005910,D005910,1
D005910,D001321,0.25133
D056735,D054179,0.33014
D056735,D002051,0.2915
D056735,D001943,0.20821
D056735,C567779,0.28507
D056735,D050031,0.20129
D056735,D016112,0.32903
D056735,D007154,0.29229
D056735,D012514,0.28304
D056735,D015451,0.34186
D056735,D008180,0.25365
D056735,D008258,0.20787
D056735,D000096142,0.21194
D056735,D015493,0.21274
D056735,D005922,0.21283
D056735,D007589,0.28845
D056735,D017118,0.20356
D056735,D017119,0.23513
D056735,D011565,0.2694
D056735,D006976,0.22835
D056735,D012507,0.30012
D056735,D013922,0.21834
D056735,D003093,0.23055
D056735,D056725,0.20294
D056735,C538178,0.33374
D056735,C565935,0.3771
D056735,D001260,0.25727
D056735,D009165,0.20794
D056735,C537345,0.26388
D056735,C535933,0.27232
D056735,D003057,0.23905
D056735,D003414,0.22386
D056735,D003550,0.26606
D056735,D005776,0.28195
D056735,D001606,0.20952
D056735,D006689,0.24815
D056735,D006712,0.20275
D056735,D007589,0.34369
D056735,D007918,0.23612
D056735,D006646,0.20134
D056735,D010505,0.3432
D056735,D009084,0.29367
D056735,D009084,0.29692
D056735,D009084,0.33556
D056735,D009084,0.3194
D056735,D052536,0.30812
D056735,D052556,0.23535
D056735,C537752,0.26987
D056735,D054078,0.41358
D056735,C538556,0.21575
D056735,D011546,0.24043
D056735,D015212,0.26423
D056735,D013915,0.23904
D056735,D006111,0.2175
D056735,D014898,0.25288
D056735,D000795,0.2444
D056735,C580192,0.36653
D056735,D006467,0.22959
D056735,D008232,0.32639
D056735,D001249,0.34062
D056735,C563352,0.2028
D056735,D000361,0.33457
D056735,D008180,0.29311
D056735,D056735,0.34991
D056735,D011565,0.31283
D056735,C566404,0.43687
D056735,D000755,0.22443
D056735,C565292,0.35049
D056735,C565291,0.32847
D056735,C565280,0.3493
D056735,D056693,0.31224
D056735,D018192,0.25549
D056735,D065631,0.37455
D056735,D056735,1
D056735,D052537,0.25681
D056735,D017681,0.40357
D056735,D013967,0.24389
D056735,D015464,0.26911
D000075222,D010911,0.25137
D000075222,D000224,0.21042
D000075222,D000437,0.21385
D000075222,D008105,0.21536
D000075222,C537095,0.56155
D000075222,C567296,0.295
D000075222,C564219,0.22599
D000075222,C565100,0.28309
D000075222,D003924,0.27796
D000075222,D006467,0.21721
D000075222,D006938,0.23011
D000075222,D006950,0.22602
D000075222,D011546,0.33071
D000075222,D012021,0.2014
D000075222,D000075222,0.29778
D000075222,D006953,0.2327
D000075222,D007873,0.20335
D000075222,D052496,0.21733
D000075222,D008258,0.20364
D000075222,C562479,0.24156
D000075222,C562889,0.34446
D000075222,D005922,0.2852
D000075222,C536051,0.26707
D000075222,D010673,0.21029
D000075222,D017118,0.21677
D000075222,D056929,0.44365
D000075222,D006976,0.25366
D000075222,D011085,0.21448
D000075222,D013922,0.2547
D000075222,D016553,0.24539
D000075222,D019851,0.20764
D000075222,D011225,0.38428
D000075222,D000347,0.2952
D000075222,C567144,0.24906
D000075222,C562385,0.34759
D000075222,C535765,0.21324
D000075222,C535767,0.2017
D000075222,D005166,0.20237
D000075222,D012614,0.23506
D000075222,C565478,0.22535
D000075222,C537153,0.20601
D000075222,D011087,0.21267
D000075222,D053579,0.254
D000075222,D011546,0.26246
D000075222,C564005,0.21304
D000075222,D012559,0.21592
D000075222,D000083242,0.2822
D000075222,C566603,0.27968
D000075222,D000075222,0.99947
D000075222,D052456,0.22624
D000075222,D000075222,0.96696
D000075222,D052496,0.23976
D000075222,D006950,0.31124
D000075222,C565325,0.25914
D000075222,D000075222,1
D000075222,D004374,0.23603
D000075222,D020325,0.28282
D000075222,C563161,0.3638
D000075222,D003327,0.31754
D000075222,D003327,0.49642
D000075222,C564258,0.23711
D000075222,D003865,0.23544
D000075222,D009203,0.27255
D000075222,C563897,0.71012
D000075222,D014890,0.22057
D000075222,D000075222,0.80865
D000075222,D005271,0.21761
D001321,D000437,0.25855
D001321,C537057,0.26745
D001321,D000544,0.25268
D001321,C531617,0.2432
D001321,D013167,0.21972
D001321,D020181,0.25554
D001321,C566188,0.20474
D001321,D006528,0.22775
D001321,C567296,0.28255
D001321,D019305,0.29689
D001321,D002607,0.2114
D001321,D002819,0.20525
D001321,D003103,0.24244
D001321,D020936,0.26233
D001321,D020936,0.32271
D001321,D046349,0.21613
D001321,D007644,0.24374
D001321,D020191,0.28399
D001321,D020790,0.20474
D001321,D009103,0.20309
D001321,C536698,0.37342
D001321,D004828,0.33219
D001321,D010787,0.24977
D001321,D020195,0.21075
D001321,D004916,0.26265
D001321,D005879,0.31304
D001321,D005910,0.23735
D001321,D050031,0.20536
D001321,D006816,0.28057
D001321,D005878,0.22582
D001321,C562999,0.29637
D001321,D006938,0.20693
D001321,D006938,0.26146
D001321,D006938,0.27537
D001321,D011546,0.20483
D001321,D012021,0.26515
D001321,C535694,0.23453
D001321,D006953,0.2098
D001321,C537156,0.28194
D001321,C537907,0.28394
D001321,D019578,0.26836
D001321,D018979,0.23638
D001321,C563591,0.23778
D001321,D009223,0.28739
D001321,C563534,0.21568
D001321,D009771,0.25195
D001321,D020754,0.29972
D001321,D020754,0.24047
D001321,C563498,0.24914
D001321,C535351,0.20358
D001321,D020967,0.25507
D001321,D010673,0.24381
D001321,C536330,0.20296
D001321,D005359,0.20344
D001321,D017118,0.21306
D001321,D011218,0.21699
D001321,D012175,0.23941
D001321,D012507,0.20948
D001321,D012559,0.31346
D001321,D058496,0.23614
D001321,D010264,0.24068
D001321,D020754,0.29495
D001321,D020754,0.23347
D001321,D016750,0.24351
D001321,D013285,0.22966
D001321,D013341,0.38448
D001321,D019851,0.24679
D001321,D004314,0.23473
D001321,C565346,0.26631
D001321,D000326,0.38022
D001321,D002549,0.20735
D001321,D009472,0.34552
D001321,D009472,0.31552
D001321,C565933,0.25141
D001321,D001260,0.21282
D001321,C538013,0.26621
D001321,D001321,0.64599
D001321,C535933,0.26208
D001321,C536778,0.20956
D001321,C538280,0.2239
D001321,D002817,0.32576
D001321,C565850,0.32643
D001321,D003057,0.24128
D001321,D003103,0.22044
D001321,C565678,0.26505
D001321,D003414,0.30402
D001321,D003550,0.21735
D001321,C535765,0.26005
D001321,C535767,0.51794
D001321,D005199,0.20522
D001321,D005776,0.20436
D001321,D005776,0.29589
D001321,D005776,0.2665
D001321,D006712,0.27547
D001321,D020165,0.30954
D001321,C537150,0.28549
D001321,C565478,0.26636
D001321,D054221,0.2453
D001321,C537153,0.25217
D001321,D009084,0.29144
D001321,D009084,0.26151
D001321,D009084,0.27893
D001321,D009084,0.29858
D001321,D020190,0.24622
D001321,D020194,0.23875
D001321,C535761,0.30723
D001321,D044903,0.21365
D001321,D052536,0.24313
D001321,D052556,0.36696
D001321,C537752,0.20922
D001321,C538104,0.29238
D001321,C537286,0.29413
D001321,D053579,0.22756
D001321,C564870,0.21434
D001321,D012035,0.31503
D001321,C564847,0.37864
D001321,D012174,0.29681
D001321,C535865,0.22287
D001321,D016111,0.25879
D001321,D020176,0.36231
D001321,D020176,0.20489
D001321,D020176,0.3029
D001321,C567296,0.20291
D001321,C535393,0.31158
D001321,D020915,0.26064
D001321,D006527,0.31599
D001321,D014983,0.22003
D001321,D000326,0.25724
D001321,C564714,0.2295
D001321,D020388,0.33186
D001321,D001321,0.81502
D001321,C564505,0.39707
D001321,D020817,0.36267
D001321,D001321,0.87665
D001321,D001321,0.85979
D001321,D000795,0.23325
D001321,D015794,0.21996
D001321,D006467,0.22039
D001321,C536085,0.25363
D001321,C567924,0.35157
D001321,D007706,0.28101
D001321,D005600,0.30748
D001321,D020388,0.25438
D001321,D016649,0.35609
D001321,C536692,0.37927
D001321,D017241,0.33129
D001321,D004832,0.29835
D001321,D020754,0.23226
D001321,D057180,0.23851
D001321,D012559,0.20742
D001321,D013494,0.27381
D001321,D000083242,0.24622
D001321,C566578,0.2084
D001321,D009223,0.32442
D001321,D052456,0.28049
D001321,D004831,0.33136
D001321,C565728,0.22282
D001321,C537537,0.23431
D001321,D008180,0.24116
D001321,C565325,0.2372
D001321,D020158,0.29406
D001321,C565238,0.26337
D001321,C535500,0.31326
D001321,D018192,0.23686
D001321,C535428,0.21607
D001321,C564616,0.27252
D001321,D004831,0.24816
D001321,C537217,0.28425
D001321,D001321,1
D001321,C537583,0.36442
D001321,D020325,0.2535
D001321,D052537,0.27054
D001321,C536119,0.31549
D001321,C562694,0.29688
D001321,D004832,0.27058
D001321,C565811,0.30531
D001321,C562694,0.30698
D001321,D001925,0.27016
D001321,D001321,0.76979
D001321,C564296,0.21443
D001321,C535499,0.31643
D001321,C564274,0.34596
D001321,D003865,0.24526
D001321,D020817,0.28448
D001321,D001321,0.84949
D001321,D020817,0.51903
D001321,D020190,0.22046
D004374,C537095,0.23779
D004374,D006950,0.22289
D004374,D006976,0.38049
D004374,D013771,0.35717
D004374,D004314,0.23445
D004374,D014648,0.22166
D004374,D008175,0.20003
D004374,D004437,0.23038
D004374,D005776,0.2066
D004374,C564862,0.33885
D004374,D003327,0.22285
D004374,D010009,0.23724
D004374,D000083242,0.21138
D004374,D000755,0.20635
D004374,D000075222,0.23958
D004374,D052456,0.23208
D004374,D000075222,0.26014
D004374,D006950,0.20486
D004374,D029424,0.37118
D004374,D000075222,0.23603
D004374,D004374,1
D004374,C563817,0.2162
D004374,D017681,0.20592
D004374,D003327,0.27593
D004374,C563897,0.2319
C537583,D000544,0.23812
C537583,C531617,0.28826
C537583,C535506,0.46538
C537583,C566188,0.36021
C537583,D002819,0.3349
C537583,D020936,0.20959
C537583,D046589,0.32704
C537583,C565115,0.23109
C537583,D020191,0.33605
C537583,D009103,0.26921
C537583,D020961,0.23527
C537583,C536698,0.28159
C537583,C538007,0.26744
C537583,D004828,0.23049
C537583,D005879,0.22446
C537583,D006816,0.33966
C537583,D012021,0.2114
C537583,C537156,0.21407
C537583,C537907,0.21877
C537583,D019578,0.33532
C537583,D008575,0.20578
C537583,D009223,0.224
C537583,D009771,0.24223
C537583,D020754,0.48305
C537583,D020754,0.48507
C537583,D010300,0.30863
C537583,D010300,0.26154
C537583,D010300,0.24543
C537583,D002607,0.32633
C537583,D012559,0.21319
C537583,D058496,0.20616
C537583,D020754,0.52538
C537583,D020754,0.48789
C537583,D013285,0.28613
C537583,C536545,0.24838
C537583,D001750,0.20495
C537583,D038261,0.20078
C537583,D002549,0.242
C537583,D009472,0.32208
C537583,D009472,0.34387
C537583,C565933,0.31109
C537583,D001260,0.26271
C537583,C538013,0.31942
C537583,D001321,0.22945
C537583,C565905,0.20482
C537583,D002817,0.21232
C537583,C565850,0.4314
C537583,D003057,0.24115
C537583,D005776,0.25665
C537583,C537150,0.23635
C537583,D054221,0.22232
C537583,D013132,0.30377
C537583,D009084,0.26116
C537583,D020190,0.20419
C537583,D020194,0.37552
C537583,D052536,0.25267
C537583,D052556,0.31481
C537583,C538104,0.28454
C537583,C564894,0.21816
C537583,D012035,0.25442
C537583,C564847,0.23897
C537583,D020176,0.20249
C537583,C535393,0.2867
C537583,D020915,0.23178
C537583,D006527,0.28032
C537583,D014983,0.22347
C537583,D000326,0.266
C537583,D001321,0.28123
C537583,C564505,0.30004
C537583,D020817,0.26222
C537583,D001321,0.28176
C537583,D001321,0.29668
C537583,C567924,0.23168
C537583,D007706,0.28232
C537583,C536692,0.2934
C537583,D017241,0.27351
C537583,D020734,0.31153
C537583,D020754,0.53816
C537583,D020754,0.54369
C537583,D057180,0.31163
C537583,C563401,0.46049
C537583,D013494,0.40728
C537583,D009223,0.23502
C537583,D004831,0.2003
C537583,C537537,0.35189
C537583,D001321,0.21275
C537583,C565238,0.27556
C537583,C535500,0.24712
C537583,C535428,0.25907
C537583,C564616,0.57995
C537583,D004831,0.28322
C537583,C537217,0.30138
C537583,D001321,0.36442
C537583,C537583,1
C537583,D020326,0.20077
C537583,C536119,0.34715
C537583,D004832,0.20161
C537583,C565811,0.20295
C537583,C562694,0.20161
C537583,D001925,0.23663
C537583,D001321,0.24859
C537583,C564296,0.23011
C537583,C535499,0.24971
C537583,C564274,0.20842
C537583,D020817,0.20879
C537583,D001321,0.25412
C537583,D020817,0.39102
D020325,C535506,0.47378
D020325,C537095,0.20201
D020325,D019305,0.26284
D020325,D020936,0.20341
D020325,D020936,0.2643
D020325,D046589,0.24893
D020325,D003966,0.20541
D020325,D004828,0.31658
D020325,D010787,0.45331
D020325,C564156,0.36264
D020325,C537907,0.26611
D020325,D008575,0.42776
D020325,D020326,0.76944
D020325,D009771,0.22857
D020325,C535351,0.22512
D020325,D016584,0.28252
D020325,D017118,0.20752
D020325,D020754,0.33376
D020325,C536545,0.25146
D020325,D002549,0.22883
D020325,C565905,0.20141
D020325,C565850,0.25866
D020325,C565678,0.31855
D020325,C565494,0.20323
D020325,D009084,0.20035
D020325,D009084,0.21441
D020325,D020190,0.2876
D020325,D020194,0.21248
D020325,D053579,0.20179
D020325,C564847,0.21884
D020325,D020326,0.94585
D020325,C564505,0.3163
D020325,D000795,0.21614
D020325,C536085,0.25327
D020325,D017241,0.37424
D020325,D004832,0.28254
D020325,D013494,0.21082
D020325,D004831,0.28318
D020325,D008180,0.20514
D020325,C535428,0.20969
D020325,D020521,0.26845
D020325,C536596,0.20467
D020325,D004831,0.21202
D020325,D020325,1
D020325,D052018,0.20065
D020325,D020326,0.96381
D020325,D020325,0.91873
D020325,D020326,0.87011
D020325,C563817,0.21587
D020325,C562694,0.25105
D020325,D004832,0.25196
D020325,C565811,0.28715
D020325,C562694,0.2863
D020325,C535499,0.21774
D020325,C564274,0.23617
D020325,C538261,0.23727
D020325,C563897,0.21713
D052018,D009041,0.20044
D052018,D009771,0.339
D052018,D012507,0.20076
D052018,D038261,0.26212
D052018,D020326,0.20865
D052018,D020817,0.20205
D052018,D018500,0.2574
D052018,C563949,0.20144
D052018,D012559,0.20003
D052018,D012559,0.21437
D052018,D012559,0.42408
D052018,D012559,0.42654
D052018,D012559,0.21618
D052018,D019966,0.25744
D052018,D000856,0.8387
D052018,D020325,0.20065
D052018,D052018,1
D052018,D010282,0.29831
D052018,D020817,0.51081
D020326,C535506,0.47973
D020326,C537095,0.20818
D020326,D019305,0.2183
D020326,D020936,0.23096
D020326,D046589,0.25969
