Disease,Disease,Similarity_Score
D011087,C580192,0.054562499
D011087,D003919,0
D011087,D056889,0
D011087,C536085,0
D011087,C567924,0
D011087,C564118,0
D011087,C562901,0.026202832
D011087,D016649,0
D011087,C536692,0.015872982
D011087,D017241,0
D011087,C564015,0.006390108
D011087,C564005,0
D011087,D011470,0
D011087,D020734,0.015551533
D011087,D004832,0
D011087,D016481,0
D011087,C563959,0.008296434
D011087,C563949,0.032980709
D011087,C535697,0
D011087,C563933,0.013481002
D011087,D053206,0
D011087,D010911,0.230948813
D011087,D002764,0
D011087,D001249,0.014110022
D011087,C563439,0
D011087,C563401,0.018728307
D011087,C563371,0.008296434
D011087,C563352,0.008296434
D011087,C537243,0.264532452
D011087,C566652,0.383162643
D011087,D015470,0.176335023
D011087,D009765,0.020010982
D011087,C566645,0.008296434
D011087,D005902,0
D011087,D008180,0.006881803
D011087,C535698,0
D011087,C535699,0
D011087,C566603,0.008296434
D011087,C566602,0.008296434
D011087,D007896,0.001843211
D011087,D010001,0
D011087,C566578,0.010008753
D011087,C536546,0
D011087,C566552,0.006390108
D011087,D004915,0.59998219
D011087,C566530,0.000188077
D011087,C566404,0
D011087,C566395,0.008296434
D011087,D006111,0
D011087,C565798,0
D011087,C536253,0
D011087,D020190,0
D011087,D004831,0
D011087,C565728,0.010008753
D011087,D008180,0.006881803
D011087,D008180,0.006881803
D011087,C565325,0.010008753
D011087,C565292,0.014110022
D011087,C565291,0
D011087,C535516,0.295530424
D011087,D009290,0
D011087,C565280,0
D011087,D056693,0
D011087,C565238,0.006390108
D011087,C535500,0
D011087,C564676,0.018728307
D011087,D046152,0.148665837
D011087,C535428,0
D011087,C536596,0.010008753
D011087,D010300,0.006390108
D011087,D065631,0.002402456
D011087,D002446,0
D011087,C537217,0
D011087,D004374,0
D011087,C537583,0
D011087,D020325,0
D011087,D020326,0
D011087,D020325,0
D011087,D020326,0
D011087,C563817,0.004050077
D011087,D052537,0.17549383
D011087,C536119,0.207699332
D011087,C562694,0.000611833
D011087,D004832,0
D011087,C565811,0.000611833
D011087,C562694,0.000611833
D011087,D017681,0.306042025
D011087,C564345,0.006390108
D011087,C564330,0.010008753
D011087,D010003,0.009614042
D011087,C564306,0
D011087,D001925,0.006104518
D011087,C564296,0
D011087,C535499,0
D011087,C564274,0
D011087,D015464,0.637566179
D011087,D010282,0.224997737
D011087,C564258,0.017761456
D011087,D008180,0.006881803
D011087,C563924,0.204328717
D011087,C538261,0.004050077
D011087,C563897,0.02465464
D011087,C563838,0
D011087,C563834,0.010008753
D053579,C562688,0.570811588
D053579,C564862,0
D053579,D015212,0
D053579,D008228,0
D053579,C564847,0
D053579,D018232,0
D053579,C535865,0.211334079
D053579,D053713,0.173361969
D053579,C563236,0.214040928
D053579,D013915,0.235789123
D053579,D006111,0
D053579,C536928,0.335481392
D053579,C562794,0.570811588
D053579,C535393,0.170109362
D053579,D056729,0.194293742
D053579,D020915,0
D053579,D006527,0.372541609
D053579,C536746,0.25544988
D053579,D000326,0.338619533
D053579,D020326,0
D053579,D003922,0.262051495
D053579,C564714,0.335408089
D053579,D015794,0.219512471
D053579,C580192,0.335408089
D053579,D003919,0.346644953
D053579,D056889,0.307982387
D053579,C536085,0.191383628
D053579,C567924,0
D053579,C564118,0
D053579,C562901,0.438059665
D053579,D016649,0.160040211
D053579,C536692,0.366650984
D053579,D017241,0.343984099
D053579,C564015,0.272882537
D053579,C564005,0.570811588
D053579,D011470,0.19563891
D053579,D020734,0
D053579,D004832,0
D053579,D016481,0
D053579,C563959,0.262051495
D053579,C563949,0.001384444
D053579,C535697,0
D053579,C563933,0.274273442
D053579,D053206,0.246969965
D053579,D010911,0
D053579,D002764,0
D053579,D001249,0
D053579,C563439,0.246969965
D053579,C563401,0
D053579,C563371,0.262051495
D053579,C563352,0.262051495
D053579,C537243,0.240113665
D053579,C566652,0.234389393
D053579,D015470,0
D053579,D009765,0.237559624
D053579,C566645,0.262051495
D053579,D005902,0
D053579,D008180,0
D053579,C535698,0
D053579,C535699,0
D053579,C566603,0.262051495
D053579,C566602,0.262051495
D053579,D007896,0
D053579,D010001,0
D053579,C566578,0
D053579,C536546,0.262518215
D053579,C566552,0
D053579,D004915,0
D053579,C566530,0.633758401
D053579,C566404,0.282021904
D053579,C566395,0.262051495
D053579,D006111,0
D053579,C565798,0
D053579,C536253,0
D053579,D020190,0
D053579,D004831,0
D053579,C565728,0
D053579,D008180,0
D053579,D008180,0
D053579,C565325,0
D053579,C565292,0.282021904
D053579,C565291,0.282021904
D053579,C535516,0.335481392
D053579,D009290,0
D053579,C565280,0.282021904
D053579,D056693,0.342704793
D053579,C565238,0
D053579,C535500,0.227730304
D053579,C564676,0
D053579,D046152,0
D053579,C535428,0
D053579,C536596,0
D053579,D010300,0
D053579,D065631,0
D053579,D002446,0.248197899
D053579,C537217,0.234389393
D053579,D004374,0.191002877
D053579,C537583,0.262518215
D053579,D020325,0
D053579,D020326,0
D053579,D020325,0
D053579,D020326,0
D053579,C563817,0
D053579,D052537,0.290610703
D053579,C536119,0.325420391
D053579,C562694,0
D053579,D004832,0
D053579,C565811,0
D053579,C562694,0
D053579,D017681,0
D053579,C564345,0
D053579,C564330,0
D053579,D010003,0
D053579,C564306,0.36906991
D053579,D001925,0
D053579,C564296,0.253263477
D053579,C535499,0
D053579,C564274,0.154870928
D053579,D015464,0
D053579,D010282,0
D053579,C564258,0
D053579,D008180,0
D053579,C563924,0.260476789
D053579,C538261,0
D053579,C563897,0
D053579,C563838,0
D053579,C563834,0
C562688,C564862,0
C562688,D015212,0
C562688,D008228,0
C562688,C564847,0
C562688,D018232,0
C562688,C535865,0.213580841
C562688,D053713,0.167218523
C562688,C563236,0.211761888
C562688,D013915,0.232597956
C562688,D006111,0
C562688,C536928,0.325870272
C562688,C562794,1
C562688,C535393,0.438841294
C562688,D056729,0.187767305
C562688,D020915,0
C562688,D006527,0.551008899
C562688,C536746,0.25498096
C562688,D000326,0.333741963
C562688,D020326,0
C562688,D003922,0.258488697
C562688,C564714,0.354169103
C562688,D015794,0.21570854
C562688,C580192,0.322861536
C562688,D003919,0.329772944
C562688,D056889,0.295598586
C562688,C536085,0.194219281
C562688,C567924,0
C562688,C564118,0
C562688,C562901,0.410404632
C562688,D016649,0.159112259
C562688,C536692,0.353806539
C562688,D017241,0.339455298
C562688,C564015,0.257444238
C562688,C564005,1
C562688,D011470,0.196313401
C562688,D020734,0
C562688,D004832,0
C562688,D016481,0
C562688,C563959,0.258488697
C562688,C563949,0.006418341
C562688,C535697,0
C562688,C563933,0.268485068
C562688,D053206,0.233135984
C562688,D010911,0
C562688,D002764,0
C562688,D001249,0
C562688,C563439,0.233135984
C562688,C563401,0.209361896
C562688,C563371,0.258488697
C562688,C563352,0.258488697
C562688,C537243,0.235795697
C562688,C566652,0.232965532
C562688,D015470,0
C562688,D009765,0.372971255
C562688,C566645,0.258488697
C562688,D005902,0
C562688,D008180,0
C562688,C535698,0
C562688,C535699,0
C562688,C566603,0.258488697
C562688,C566602,0.258488697
C562688,D007896,0
C562688,D010001,0.291907719
C562688,C566578,0
C562688,C536546,0.261161076
C562688,C566552,0
C562688,D004915,0
C562688,C566530,0.593243752
C562688,C566404,0.281383648
C562688,C566395,0.258488697
C562688,D006111,0
C562688,C565798,0.209265902
C562688,C536253,0.219709285
C562688,D020190,0
C562688,D004831,0
C562688,C565728,0
C562688,D008180,0
C562688,D008180,0
C562688,C565325,0
C562688,C565292,0.281383648
C562688,C565291,0.281383648
C562688,C535516,0.325870272
C562688,D009290,0
C562688,C565280,0.281383648
C562688,D056693,0.314258121
C562688,C565238,0
C562688,C535500,0.220257081
C562688,C564676,0
C562688,D046152,0
C562688,C535428,0
C562688,C536596,0
C562688,D010300,0
C562688,D065631,0
C562688,D002446,0.240742051
C562688,C537217,0.232965532
C562688,D004374,0.19365943
C562688,C537583,0.261161076
C562688,D020325,0
C562688,D020326,0
C562688,D020325,0
C562688,D020326,0
C562688,C563817,0
C562688,D052537,0.279229151
C562688,C536119,0.314512153
C562688,C562694,0
C562688,D004832,0
C562688,C565811,0
C562688,C562694,0
C562688,D017681,0
C562688,C564345,0
C562688,C564330,0
C562688,D010003,0.245073805
C562688,C564306,0.35584095
C562688,D001925,0
C562688,C564296,0.251767764
C562688,C535499,0
C562688,C564274,0.150430072
C562688,D015464,0
C562688,D010282,0
C562688,C564258,0
C562688,D008180,0
C562688,C563924,0.261895278
C562688,C538261,0
C562688,C563897,0
C562688,C563838,0
C562688,C563834,0
C564862,D015212,0.034491369
C564862,D008228,0.039328604
C564862,C564847,0.038260831
C564862,D018232,0
C564862,C535865,0.025754205
C564862,D053713,0
C564862,C563236,0.05857993
C564862,D013915,0
C564862,D006111,0.012813717
C564862,C536928,0.043005347
C564862,C562794,0
C564862,C535393,0.02054961
C564862,D056729,0
C564862,D020915,0
C564862,D006527,0.000456573
C564862,C536746,0.040460768
C564862,D000326,0
C564862,D020326,0
C564862,D003922,0.02728987
C564862,C564714,0.029490005
C564862,D015794,0
C564862,C580192,0.073555936
C564862,D003919,0.006511643
C564862,D056889,0
C564862,C536085,0.011536824
C564862,C567924,0
C564862,C564118,0
C564862,C562901,0.045196269
C564862,D016649,0
C564862,C536692,0.034866419
C564862,D017241,0
C564862,C564015,0.025383544
C564862,C564005,0
C564862,D011470,0.014234813
C564862,D020734,0.034544969
C564862,D004832,0
C564862,D016481,0.017655645
C564862,C563959,0.02728987
C564862,C563949,0.051974145
C564862,C535697,0
C564862,C563933,0.032474439
C564862,D053206,0
C564862,D010911,0.018319972
C564862,D002764,0.011845883
C564862,D001249,0.449255517
C564862,C563439,0
C564862,C563401,0.037721743
C564862,C563371,0.02728987
C564862,C563352,0.02728987
C564862,C537243,0.032595598
C564862,C566652,0.030623138
C564862,D015470,0.026807808
C564862,D009765,0.039004419
C564862,C566645,0.02728987
C564862,D005902,0.009896724
C564862,D008180,0.02587524
C564862,C535698,0
C564862,C535699,0
C564862,C566603,0.02728987
C564862,C566602,0.02728987
C564862,D007896,0.020836647
C564862,D010001,0
C564862,C566578,0.02900219
C564862,C536546,0.005647861
C564862,C566552,0.025383544
C564862,D004915,0.000924408
C564862,C566530,0.019181514
C564862,C566404,0.01282768
C564862,C566395,0.02728987
C564862,D006111,0.012813717
C564862,C565798,0.006401716
C564862,C536253,0.012598439
C564862,D020190,0
C564862,D004831,0.002380989
C564862,C565728,0.02900219
C564862,D008180,0.02587524
C564862,D008180,0.02587524
C564862,C565325,0.02900219
C564862,C565292,0.449255517
C564862,C565291,0.01282768
C564862,C535516,0.038934434
C564862,D009290,0
C564862,C565280,0.01282768
C564862,D056693,0
C564862,C565238,0.025383544
C564862,C535500,0
C564862,C564676,0.037721743
C564862,D046152,0.000634698
C564862,C535428,0
C564862,C536596,0.02900219
C564862,D010300,0.025383544
C564862,D065631,0.31598654
C564862,D002446,0.013303934
C564862,C537217,0
C564862,D004374,0.005033033
C564862,C537583,0.010931153
C564862,D020325,0
C564862,D020326,0
C564862,D020325,0
C564862,D020326,0
C564862,C563817,0.023043514
C564862,D052537,0
C564862,C536119,0
C564862,C562694,0.01960527
C564862,D004832,0
C564862,C565811,0.01960527
C564862,C562694,0.01960527
C564862,D017681,0
C564862,C564345,0.025383544
C564862,C564330,0.02900219
C564862,D010003,0.028607478
C564862,C564306,0
C564862,D001925,0.025097955
C564862,C564296,0.308113157
C564862,C535499,0.011069565
C564862,C564274,0
C564862,D015464,0.015050804
C564862,D010282,0.003822892
C564862,C564258,0.036754893
C564862,D008180,0.02587524
C564862,C563924,0.002437502
C564862,C538261,0.023043514
C564862,C563897,0.043648076
C564862,C563838,0.018274755
C564862,C563834,0.02900219
D015212,D008228,0.053765574
D015212,C564847,0.052697801
D015212,D018232,0
D015212,C535865,0.040191175
D015212,D053713,0.002519263
D015212,C563236,0.0730169
D015212,D013915,0
D015212,D006111,0.027250687
D015212,C536928,0.511295964
D015212,C562794,0
D015212,C535393,0.03498658
D015212,D056729,0
D015212,D020915,0
D015212,D006527,0.255820938
D015212,C536746,0.054897738
D015212,D000326,0.002047396
D015212,D020326,0
D015212,D003922,0.04172684
D015212,C564714,0.043926975
D015212,D015794,0
D015212,C580192,0.087992906
D015212,D003919,0.020948613
D015212,D056889,0
D015212,C536085,0.025973794
D015212,C567924,0.009375862
D015212,C564118,0.009706587
D015212,C562901,0.059633239
D015212,D016649,0.005691083
D015212,C536692,0.049303389
D015212,D017241,0
D015212,C564015,0.039820514
D015212,C564005,0
D015212,D011470,0.028671783
D015212,D020734,0.048981939
D015212,D004832,0.01070267
D015212,D016481,0.032092615
D015212,C563959,0.04172684
D015212,C563949,0.435884354
D015212,C535697,0.010232679
D015212,C563933,0.046911409
D015212,D053206,0
D015212,D010911,0.032756942
D015212,D002764,0.286180932
D015212,D001249,0.047540428
D015212,C563439,0
D015212,C563401,0.052158713
D015212,C563371,0.04172684
D015212,C563352,0.04172684
D015212,C537243,0.047032568
D015212,C566652,0.045060108
D015212,D015470,0.041244778
D015212,D009765,0.053441389
D015212,C566645,0.04172684
D015212,D005902,0.024333694
D015212,D008180,0.04031221
D015212,C535698,0.010232679
D015212,C535699,0.010232679
D015212,C566603,0.04172684
D015212,C566602,0.04172684
D015212,D007896,0.035273617
D015212,D010001,0.013925516
D015212,C566578,0.04343916
D015212,C536546,0.020084831
D015212,C566552,0.039820514
D015212,D004915,0.015361378
D015212,C566530,0.033618484
D015212,C566404,0.02726465
D015212,C566395,0.04172684
D015212,D006111,0.027250687
D015212,C565798,0.020838686
D015212,C536253,0.027035409
D015212,D020190,0
D015212,D004831,0.016817959
D015212,C565728,0.04343916
D015212,D008180,0.04031221
D015212,D008180,0.04031221
D015212,C565325,0.04343916
D015212,C565292,0.047540428
D015212,C565291,0.02726465
D015212,C535516,0.053371404
D015212,D009290,0.012565654
D015212,C565280,0.02726465
D015212,D056693,0
D015212,C565238,0.039820514
D015212,C535500,0
D015212,C564676,0.052158713
D015212,D046152,0.334375487
D015212,C535428,0
D015212,C536596,0.04343916
D015212,D010300,0.039820514
D015212,D065631,0.035832862
D015212,D002446,0.453406576
D015212,C537217,0
D015212,D004374,0.019470003
D015212,C537583,0.025368123
D015212,D020325,0.002708267
D015212,D020326,0
D015212,D020325,0.002708267
D015212,D020326,0
D015212,C563817,0.037480484
D015212,D052537,0
D015212,C536119,0
D015212,C562694,0.03404224
D015212,D004832,0.01070267
D015212,C565811,0.03404224
D015212,C562694,0.03404224
D015212,D017681,0.007963303
D015212,C564345,0.039820514
D015212,C564330,0.04343916
D015212,D010003,0.043044448
D015212,C564306,0.012504091
D015212,D001925,0.039534925
D015212,C564296,0.365371492
D015212,C535499,0.025506535
D015212,C564274,0
D015212,D015464,0.029487774
D015212,D010282,0.018259862
D015212,C564258,0.051191863
D015212,D008180,0.04031221
D015212,C563924,0.391738926
D015212,C538261,0.037480484
D015212,C563897,0.058085046
D015212,C563838,0.032711725
D015212,C563834,0.04343916
D008228,C564847,0.057535036
D008228,D018232,0.25200346
D008228,C535865,0.04502841
D008228,D053713,0.007356498
D008228,C563236,0.447685057
D008228,D013915,0.280565056
D008228,D006111,0.326973595
D008228,C536928,0.281951722
D008228,C562794,0
D008228,C535393,0.039823815
D008228,D056729,0.23228967
D008228,D020915,0
D008228,D006527,0.019730778
D008228,C536746,0.059734973
D008228,D000326,0.006884631
D008228,D020326,0
D008228,D003922,0.360093404
D008228,C564714,0.04876421
D008228,D015794,0
D008228,C580192,0.518083077
D008228,D003919,0.025785848
D008228,D056889,0
D008228,C536085,0.03081103
D008228,C567924,0.014213097
D008228,C564118,0.014543822
D008228,C562901,0.064470474
D008228,D016649,0.010528318
D008228,C536692,0.054140624
D008228,D017241,0.003619581
D008228,C564015,0.044657749
D008228,C564005,0
D008228,D011470,0.033509018
D008228,D020734,0.053819174
D008228,D004832,0.015539905
D008228,D016481,0.03692985
D008228,C563959,0.360093404
D008228,C563949,0.4357017
D008228,C535697,0.015069914
D008228,C563933,0.051748644
D008228,D053206,0.002711673
D008228,D010911,0.21744248
D008228,D002764,0.031120088
D008228,D001249,0.366828479
D008228,C563439,0.002711673
D008228,C563401,0.056995948
D008228,C563371,0.360093404
D008228,C563352,0.360093404
D008228,C537243,0.246290315
D008228,C566652,0.399369284
D008228,D015470,0.350097532
D008228,D009765,0.058278624
D008228,C566645,0.360093404
D008228,D005902,0.029170929
D008228,D008180,0.35936381
D008228,C535698,0.015069914
D008228,C535699,0.015069914
D008228,C566603,0.360093404
D008228,C566602,0.360093404
D008228,D007896,0.040110853
D008228,D010001,0.018762751
D008228,C566578,0.048276395
D008228,C536546,0.024922066
D008228,C566552,0.044657749
D008228,D004915,0.345002745
D008228,C566530,0.038455719
D008228,C566404,0.323727935
D008228,C566395,0.360093404
D008228,D006111,0.326973595
D008228,C565798,0.315335648
D008228,C536253,0.031872645
D008228,D020190,0
D008228,D004831,0.021655194
D008228,C565728,0.048276395
D008228,D008180,0.35936381
D008228,D008180,0.35936381
D008228,C565325,0.048276395
D008228,C565292,0.367503175
D008228,C565291,0.323727935
D008228,C535516,0.300186752
D008228,D009290,0.01740289
D008228,C565280,0.323727935
D008228,D056693,0
D008228,C565238,0.044657749
D008228,C535500,0
D008228,C564676,0.056995948
D008228,D046152,0.287053823
D008228,C535428,0.004066738
D008228,C536596,0.048276395
D008228,D010300,0.044657749
D008228,D065631,0.340067631
D008228,D002446,0.032578139
D008228,C537217,0.003370668
D008228,D004374,0.024307239
D008228,C537583,0.030205358
D008228,D020325,0.007545502
D008228,D020326,0
D008228,D020325,0.007545502
D008228,D020326,0
D008228,C563817,0.042317719
D008228,D052537,0.320445699
D008228,C536119,0.361103821
D008228,C562694,0.038879475
D008228,D004832,0.015539905
D008228,C565811,0.038879475
D008228,C562694,0.038879475
D008228,D017681,0.306011726
D008228,C564345,0.044657749
D008228,C564330,0.048276395
