Drug,Disease
DB00313,D013226
DB00734,D013226
DB00334,D019956
DB00285,D019956
DB00915,D019956
DB00321,D019956
DB00182,D019956
DB00363,D019956
DB00907,D019956
DB01151,D019956
DB00502,D019956
DB00458,D019956
DB01221,D019956
DB01235,D019956
DB01577,D019956
DB00295,D019956
DB00184,D019956
DB01037,D019956
DB00470,D019956
DB00661,D019956
DB00917,D019956
DB00734,D019956
DB00201,D013262
DB01242,D013262
DB00363,D013262
DB00907,D013262
DB01075,D013262
DB00333,D013262
DB01577,D013262
DB00252,D013262
DB00755,D013262
DB00313,D013262
DB00541,D013262
DB01229,D013262
DB00734,D013262
DB00555,D013272
DB00334,D013272
DB00285,D013272
DB00915,D013272
DB00321,D013272
DB00810,D013272
DB00201,D013272
DB00564,D013272
DB00608,D013272
DB00501,D013272
DB00882,D013272
DB01242,D013272
DB00363,D013272
DB00907,D013272
DB01151,D013272
DB01234,D013272
DB00514,D013272
DB00829,D013272
DB00390,D013272
DB01075,D013272
DB00783,D013272
DB00977,D013272
DB00472,D013272
DB00502,D013272
DB00458,D013272
DB01221,D013272
DB00227,D013272
DB01577,D013272
DB00563,D013272
DB00571,D013272
DB00908,D013272
DB00811,D013272
DB00277,D013272
DB01623,D013272
DB00373,D013272
DB00313,D013272
DB01175,D013272
DB00358,D013272
DB00176,D013272
DB00715,D013272
DB00734,D013272
DB01104,D013272
DB00334,D013274
DB01224,D013274
DB00321,D013274
DB00182,D013274
DB00945,D013274
DB00921,D013274
DB00201,D013274
DB00564,D013274
DB01212,D013274
DB00608,D013274
DB00477,D013274
DB01242,D013274
DB00575,D013274
DB00363,D013274
DB00907,D013274
DB00514,D013274
DB00829,D013274
DB00696,D013274
DB00813,D013274
DB00502,D013274
DB01221,D013274
DB01235,D013274
DB00371,D013274
DB00333,D013274
DB01577,D013274
DB00295,D013274
DB00622,D013274
DB00184,D013274
DB01115,D013274
DB03783,D013274
DB00812,D013274
DB01100,D013274
DB00635,D013274
DB00470,D013274
DB00313,D013274
DB01175,D013274
DB00669,D013274
DB00334,D013276
DB01224,D013276
DB00182,D013276
DB01212,D013276
DB00514,D013276
DB00586,D013276
DB00472,D013276
DB00502,D013276
DB01577,D013276
DB00704,D013276
DB00184,D013276
DB00368,D013276
DB00734,D013276
DB00790,D013276
DB01136,D013280
DB00555,D013280
DB01149,D013280
DB00334,D013280
DB01224,D013280
DB00285,D013280
DB00915,D013280
DB00182,D013280
DB00945,D013280
DB00921,D013280
DB00490,D013280
DB00201,D013280
DB00564,D013280
DB01212,D013280
DB00575,D013280
DB00363,D013280
DB00907,D013280
DB01151,D013280
DB00829,D013280
DB00343,D013280
DB00988,D013280
DB00254,D013280
DB00668,D013280
DB00783,D013280
DB00472,D013280
DB00875,D013280
DB00623,D013280
DB00502,D013280
DB00741,D013280
DB01026,D013280
DB01235,D013280
DB00281,D013280
DB01065,D013280
DB00333,D013280
DB01577,D013280
DB00134,D013280
DB01011,D013280
DB00683,D013280
DB01183,D013280
DB00704,D013280
DB00184,D013280
DB00368,D013280
DB00457,D013280
DB00396,D013280
DB00571,D013280
DB00206,D013280
DB01037,D013280
DB00421,D013280
DB00382,D013280
DB00624,D013280
DB00277,D013280
DB00313,D013280
DB01175,D013280
DB00834,D013280
DB04557,D013280
DB00734,D013280
DB00678,D013280
DB01104,D013280
DB00334,D013313
DB00203,D013313
DB00177,D013313
DB00285,D013313
DB00915,D013313
DB00182,D013313
DB01200,D013313
DB00490,D013313
DB00501,D013313
DB01242,D013313
DB00575,D013313
DB00363,D013313
DB00907,D013313
DB01151,D013313
DB00390,D013313
DB01184,D013313
DB00472,D013313
DB00502,D013313
DB00458,D013313
DB00571,D013313
DB00428,D013313
DB00675,D013313
DB00624,D013313
DB00470,D013313
DB00373,D013313
DB00656,D013313
DB00313,D013313
DB01175,D013313
DB00176,D013313
DB00455,D013313
DB00715,D013313
DB00734,D013313
DB01104,D013313
DB00564,D020521
DB00158,D020521
DB01235,D020521
DB01065,D020521
DB00134,D020521
DB00563,D020521
DB00627,D020521
DB00252,D020521
DB00115,D020521
DB00641,D020521
DB01149,D053608
DB00285,D053608
DB00915,D053608
DB00321,D053608
DB01200,D053608
DB00490,D053608
DB00477,D053608
DB00537,D053608
DB01242,D053608
DB00514,D053608
DB00829,D053608
DB00320,D053608
DB00813,D053608
DB00472,D053608
DB00458,D053608
DB01235,D053608
DB00333,D053608
DB00683,D053608
DB00571,D053608
DB00656,D053608
DB01175,D053608
DB00176,D053608
DB00715,D053608
DB00669,D053608
DB01104,D053608
DB01118,D013342
DB00182,D013342
DB01200,D013342
DB00564,D013342
DB00608,D013342
DB01075,D013342
DB00472,D013342
DB01221,D013342
DB01235,D013342
DB00333,D013342
DB01577,D013342
DB00563,D013342
DB00968,D013342
DB00252,D013342
DB00313,D013342
DB00541,D013342
DB01175,D013342
DB01229,D013342
DB00715,D013342
DB00641,D013342
DB01248,D013345
DB00564,D013345
DB00446,D013345
DB00254,D013345
DB00281,D013345
DB00934,D013345
DB00252,D013345
DB01623,D013345
DB00313,D013345
DB00661,D013345
DB00541,D013345
DB00358,D013345
DB01136,D013375
DB00441,D013375
DB01132,D013375
DB00796,D013375
DB00412,D013375
DB00203,D013375
DB00182,D013375
DB00783,D013375
DB01065,D013375
DB00627,D013375
DB00396,D013375
DB00641,D013375
DB00361,D019966
DB00758,D019966
DB00441,D019966
DB01248,D019966
DB00334,D019966
DB00482,D019966
DB00945,D019966
DB00564,D019966
DB00477,D019966
DB00501,D019966
DB00882,D019966
DB00363,D019966
DB00907,D019966
DB01234,D019966
DB00586,D019966
DB00255,D019966
DB00320,D019966
DB00997,D019966
DB00696,D019966
DB01196,D019966
DB00977,D019966
DB00544,D019966
DB00472,D019966
DB00563,D019966
DB00959,D019966
DB00252,D019966
DB00635,D019966
DB00396,D019966
DB00811,D019966
DB01045,D019966
DB00675,D019966
DB00755,D019966
DB00539,D019966
DB00715,D019966
DB00669,D019966
DB00678,D019966
DB00482,D013575
DB00316,D013575
DB00921,D013575
DB01234,D013575
DB00514,D013575
DB00829,D013575
DB00668,D013575
DB00813,D013575
DB01221,D013575
DB00281,D013575
DB00959,D013575
DB00683,D013575
DB00295,D013575
DB01183,D013575
DB01069,D013575
DB00802,D013575
DB01136,D013610
DB00542,D013610
DB00177,D013610
DB00608,D013610
DB00997,D013610
DB00584,D013610
DB00264,D013610
DB00571,D013610
DB00421,D013610
DB00428,D013610
DB00678,D013610
DB00790,D013610
DB00361,D013614
DB00441,D013614
DB00197,D013614
DB01132,D013614
DB00412,D013614
DB00285,D013614
DB01118,D013614
DB00321,D013614
DB00564,D013614
DB00987,D013614
DB01396,D013614
DB00773,D013614
DB00544,D013614
DB01016,D013614
DB00602,D013614
DB01235,D013614
DB01065,D013614
DB00333,D013614
DB01577,D013614
DB00563,D013614
DB00959,D013614
DB01204,D013614
DB00295,D013614
DB00184,D013614
DB01174,D013614
DB00396,D013614
DB00571,D013614
DB00795,D013614
DB00624,D013614
DB00755,D013614
DB00313,D013614
DB00661,D013614
DB00570,D013614
DB00541,D013614
DB01229,D013614
DB01211,D013614
DB01167,D013614
DB00734,D013614
DB00758,D013616
DB00317,D013616
DB00182,D013616
DB00945,D013616
DB01200,D013616
DB00921,D013616
DB00564,D013616
DB00907,D013616
DB00987,D013616
DB00696,D013616
DB00544,D013616
DB00328,D013616
DB01577,D013616
DB01174,D013616
DB00755,D013616
DB00313,D013616
DB00349,D013617
DB00559,D013617
DB00182,D013617
DB01200,D013617
DB00921,D013617
DB00907,D013617
DB00987,D013617
DB01234,D013617
DB01396,D013617
DB00988,D013617
DB00783,D013617
DB00502,D013617
DB01050,D013617
DB00328,D013617
DB01065,D013617
DB01577,D013617
DB00622,D013617
DB00925,D013617
DB00252,D013617
DB00661,D013617
DB00541,D013617
DB00907,D017180
DB00544,D017180
DB01577,D017180
DB00959,D017180
DB00860,D017180
DB00635,D017180
DB00755,D017180
DB00541,D017180
DB00175,D017180
DB00641,D017180
DB00619,D013651
DB00945,D013651
DB01242,D013651
DB00363,D013651
DB00584,D013651
DB00696,D013651
DB00544,D013651
DB00472,D013651
DB00959,D013651
DB01092,D013651
DB00252,D013651
DB01229,D013651
DB00641,D013651
DB00877,D013651
DB01136,D013733
DB00758,D013733
DB00533,D013733
DB00203,D013733
DB01076,D013733
DB00316,D013733
DB00819,D013733
DB00182,D013733
DB00945,D013733
DB01200,D013733
DB00201,D013733
DB00907,D013733
DB01234,D013733
DB00586,D013733
DB00255,D013733
DB00343,D013733
DB00584,D013733
DB00286,D013733
DB00977,D013733
DB00158,D013733
DB00695,D013733
DB04077,D013733
DB00741,D013733
DB01050,D013733
DB00333,D013733
DB01577,D013733
DB00563,D013733
DB01183,D013733
DB00627,D013733
DB00184,D013733
DB01115,D013733
DB00396,D013733
DB00140,D013733
DB00675,D013733
DB00656,D013733
DB00661,D013733
DB00115,D013733
DB01175,D013733
DB00175,D013733
DB00590,D013733
DB00715,D013733
DB00669,D013733
DB00678,D013733
DB00641,D013733
DB00790,D013733
DB00334,D013736
DB01224,D013736
DB00915,D013736
DB01118,D013736
DB00321,D013736
DB00810,D013736
DB01200,D013736
DB00490,D013736
DB00477,D013736
DB00575,D013736
DB00363,D013736
DB00988,D013736
DB00502,D013736
DB00328,D013736
DB01026,D013736
DB01235,D013736
DB01065,D013736
DB01100,D013736
DB01032,D013736
DB00206,D013736
DB01037,D013736
DB01623,D013736
DB00831,D013736
DB00313,D013736
DB00661,D013736
DB00495,D013736
DB01175,D013736
DB00715,D013736
DB00734,D013736
DB01104,D013736
DB01118,D013921
DB00945,D013921
DB00882,D013921
DB00987,D013921
DB01221,D013921
DB01065,D013921
DB00795,D013921
DB00605,D013921
DB00440,D013921
DB00669,D013921
DB01224,D013923
DB00915,D013923
DB01118,D013923
DB00182,D013923
DB01200,D013923
DB00490,D013923
DB00564,D013923
DB00477,D013923
DB00363,D013923
DB01151,D013923
DB00829,D013923
DB01075,D013923
DB00813,D013923
DB00690,D013923
DB00502,D013923
DB01221,D013923
DB01026,D013923
DB01235,D013923
DB00371,D013923
DB00627,D013923
DB01115,D013923
DB01174,D013923
DB00252,D013923
DB00206,D013923
DB00313,D013923
DB00334,D013924
DB00810,D013924
DB00490,D013924
DB00477,D013924
DB00363,D013924
DB00829,D013924
DB01075,D013924
DB00623,D013924
DB00502,D013924
DB00683,D013924
DB00184,D013924
DB01069,D013924
DB01175,D013924
DB00734,D013924
DB00921,D013927
DB00201,D013927
DB00907,D013927
DB00255,D013927
DB00158,D013927
DB01026,D013927
DB00333,D013927
DB01059,D013927
DB00396,D013927
DB00755,D013927
DB00313,D013927
DB00834,D013927
DB00316,D013964
DB00819,D013964
DB00945,D013964
DB00564,D013964
DB00907,D013964
DB00544,D013964
DB00563,D013964
DB00788,D013964
DB01174,D013964
DB00421,D013964
DB00313,D013964
DB00734,D013964
DB00201,D013981
DB00907,D013981
DB00371,D013981
DB01577,D013981
DB00563,D013981
DB00968,D013981
DB00788,D013981
DB00627,D013981
DB01115,D013981
DB00635,D013981
DB00605,D013981
DB00570,D013981
DB00358,D013981
DB01136,D014012
DB00203,D014012
DB01393,D014012
DB00907,D014012
DB00696,D014012
DB00627,D014012
DB00571,D014012
DB00908,D014012
DB01241,D014012
DB00641,D014012
DB00542,D016171
DB00334,D016171
DB00966,D016171
DB00412,D016171
DB00201,D016171
DB00363,D016171
DB01065,D016171
DB00627,D016171
DB01115,D016171
DB04216,D016171
DB00313,D016171
DB00734,D016171
DB00678,D016171
DB00412,D014103
DB01393,D014103
DB00446,D014103
DB00694,D014103
DB00997,D014103
DB00328,D014103
DB01204,D014103
DB00184,D014103
DB00396,D014103
DB04216,D014103
DB00811,D014103
DB00759,D014103
DB00313,D014103
DB00495,D014103
DB01241,D014103
DB01177,D014103
DB01104,D014103
DB00549,D005879
DB00819,D005879
DB00584,D005879
DB00668,D005879
DB00563,D005879
DB00332,D005879
DB01115,D005879
DB00368,D005879
DB00635,D005879
DB00277,D005879
DB00373,D005879
DB00661,D005879
DB01211,D005879
DB00641,D005879
DB00321,D014202
DB00182,D014202
DB00945,D014202
DB00887,D014202
DB01212,D014202
DB00608,D014202
DB00907,D014202
DB00987,D014202
DB01234,D014202
DB00997,D014202
DB00254,D014202
DB00668,D014202
DB00286,D014202
DB00903,D014202
DB00773,D014202
DB00472,D014202
DB00695,D014202
DB00741,D014202
DB01065,D014202
DB00134,D014202
DB00554,D014202
DB00860,D014202
DB00635,D014202
DB00908,D014202
DB00468,D014202
DB00605,D014202
DB00313,D014202
DB00541,D014202
DB00358,D014202
DB00936,D014202
DB01118,D014456
DB00321,D014456
DB00477,D014456
DB00672,D014456
DB00537,D014456
DB00363,D014456
DB00280,D014456
DB00584,D014456
DB00783,D014456
DB00977,D014456
DB00690,D014456
DB00712,D014456
DB01050,D014456
DB00458,D014456
DB00227,D014456
DB00968,D014456
DB00959,D014456
DB01059,D014456
DB00812,D014456
DB00252,D014456
DB00554,D014456
DB01035,D014456
DB00863,D014456
DB01045,D014456
DB00795,D014456
DB00605,D014456
DB00656,D014456
DB00440,D014456
DB01586,D014456
DB00313,D014456
DB01241,D014456
DB00197,D014474
DB00549,D014474
DB00316,D014474
DB00458,D014474
DB01026,D014474
DB00968,D014474
DB00627,D014474
DB01174,D014474
DB00252,D014474
DB01045,D014474
DB00795,D014474
DB00313,D014474
DB00814,D014511
DB00182,D014511
DB00945,D014511
DB00564,D014511
DB00907,D014511
DB00255,D014511
DB00328,D014511
DB00788,D014511
DB00396,D014511
DB01645,D014511
DB00446,D001745
DB00988,D001745
DB00773,D001745
DB00134,D001745
DB01174,D001745
DB00795,D001745
DB00428,D001745
DB00624,D001745
DB00661,D001745
DB00570,D001745
DB00495,D001745
DB00321,D001749
DB00945,D001749
DB00201,D001749
DB00564,D001749
DB00608,D001749
DB00907,D001749
DB01234,D001749
DB00586,D001749
DB00584,D001749
DB00783,D001749
DB00544,D001749
DB00158,D001749
DB00281,D001749
DB01065,D001749
DB01577,D001749
DB00184,D001749
DB01115,D001749
DB00252,D001749
DB00428,D001749
DB00755,D001749
DB00313,D001749
DB00936,D001749
DB01132,D014549
DB01095,D014549
DB00334,D014549
DB00412,D014549
DB01098,D014549
DB01076,D014549
DB00973,D014549
DB00437,D014549
DB01393,D014549
DB00363,D014549
DB01234,D014549
DB00227,D014549
DB00264,D014549
DB00627,D014549
DB00860,D014549
DB04216,D014549
DB00428,D014549
DB00313,D014549
DB01241,D014549
DB00175,D014549
DB00590,D014549
DB00734,D014549
DB00641,D014549
DB00542,D016055
DB00758,D016055
DB00197,D016055
DB01095,D016055
DB00966,D016055
DB00412,D016055
DB00950,D016055
DB00533,D016055
DB01076,D016055
DB00973,D016055
DB00945,D016055
DB01393,D016055
DB00363,D016055
DB00907,D016055
DB00514,D016055
DB00584,D016055
DB00668,D016055
DB00783,D016055
DB01016,D016055
DB01577,D016055
DB00264,D016055
DB01183,D016055
DB00627,D016055
DB00622,D016055
DB00184,D016055
DB01115,D016055
DB01054,D016055
DB00252,D016055
DB00635,D016055
DB00571,D016055
DB04216,D016055
DB00428,D016055
DB00624,D016055
DB00759,D016055
DB00470,D016055
DB00495,D016055
DB00917,D016055
DB01241,D016055
DB00175,D016055
DB01229,D016055
DB00178,D016055
DB00734,D016055
DB00678,D016055
DB00641,D016055
DB00877,D016055
DB00936,D016055
DB01136,D014555
DB00542,D014555
DB01149,D014555
DB00519,D014555
DB00441,D014555
DB00197,D014555
DB00796,D014555
DB00966,D014555
DB00559,D014555
DB00439,D014555
DB00533,D014555
DB00482,D014555
DB01098,D014555
DB00177,D014555
DB00619,D014555
DB00316,D014555
DB00594,D014555
DB01118,D014555
DB01435,D014555
DB00945,D014555
DB00443,D014555
DB01393,D014555
DB00564,D014555
DB01327,D014555
DB00608,D014555
DB00501,D014555
DB00537,D014555
DB00363,D014555
DB00907,D014555
DB01394,D014555
DB01234,D014555
DB00586,D014555
DB00390,D014555
DB00320,D014555
DB00343,D014555
DB00280,D014555
DB00997,D014555
DB00584,D014555
DB00668,D014555
DB00903,D014555
DB00773,D014555
DB00813,D014555
DB00544,D014555
DB00158,D014555
DB00695,D014555
DB04077,D014555
DB00502,D014555
DB00741,D014555
DB01050,D014555
DB00328,D014555
DB00602,D014555
DB01009,D014555
DB00227,D014555
DB01577,D014555
DB00563,D014555
DB00968,D014555
DB00959,D014555
DB01204,D014555
DB00295,D014555
DB00788,D014555
DB01115,D014555
DB00368,D014555
DB01337,D014555
DB03783,D014555
DB00812,D014555
DB00252,D014555
DB00554,D014555
DB00457,D014555
DB00860,D014555
DB00635,D014555
DB01035,D014555
DB00468,D014555
DB00863,D014555
DB00811,D014555
DB01045,D014555
DB00795,D014555
DB00421,D014555
DB00428,D014555
DB01138,D014555
DB00605,D014555
DB00759,D014555
DB00277,D014555
DB00451,D014555
DB00755,D014555
DB00440,D014555
DB00313,D014555
DB00661,D014555
DB00570,D014555
DB00541,D014555
DB00115,D014555
DB01241,D014555
DB01229,D014555
DB00178,D014555
DB01211,D014555
DB00734,D014555
DB00740,D014555
DB00678,D014555
DB00641,D014555
DB01388,D014555
DB00361,D014581
DB00441,D014581
DB01248,D014581
DB00317,D014581
DB00482,D014581
DB00530,D014581
DB00945,D014581
DB00987,D014581
DB00694,D014581
DB00997,D014581
DB00773,D014581
DB00813,D014581
DB00544,D014581
DB00158,D014581
DB01221,D014581
DB00563,D014581
DB01204,D014581
DB00295,D014581
DB00788,D014581
DB00428,D014581
DB00675,D014581
DB00755,D014581
DB00445,D014581
DB01177,D014581
DB01229,D014581
DB00316,D002583
DB00437,D002583
DB01118,D002583
DB00501,D002583
DB00586,D002583
DB00997,D002583
DB00584,D002583
DB00544,D002583
DB00695,D002583
DB01050,D002583
DB00328,D002583
DB01577,D002583
DB00563,D002583
DB00959,D002583
DB00788,D002583
DB00554,D002583
DB00635,D002583
DB01069,D002583
DB01045,D002583
DB00428,D002583
DB00759,D002583
DB00541,D002583
DB00641,D002583
DB00363,D014594
DB01151,D014594
DB00695,D014594
DB00458,D014594
DB00313,D014594
DB01175,D014594
DB00176,D014594
DB00715,D014594
DB00734,D014594
DB01104,D014594
DB00321,D014652
DB00182,D014652
DB00945,D014652
DB00564,D014652
DB00477,D014652
DB00501,D014652
DB01242,D014652
DB00829,D014652
DB00623,D014652
DB00502,D014652
DB00458,D014652
DB00602,D014652
DB01221,D014652
DB01065,D014652
DB00333,D014652
DB00563,D014652
DB00295,D014652
DB01183,D014652
DB01069,D014652
DB00795,D014652
DB00313,D014652
DB00358,D014652
DB00441,D014657
DB00814,D014657
DB00285,D014657
DB00316,D014657
DB00819,D014657
DB00915,D014657
DB00945,D014657
DB01200,D014657
DB00564,D014657
DB00501,D014657
DB01242,D014657
DB00575,D014657
DB00363,D014657
DB00907,D014657
DB00514,D014657
DB00829,D014657
DB01396,D014657
DB00390,D014657
DB00695,D014657
DB00602,D014657
DB01221,D014657
DB00934,D014657
DB00563,D014657
DB00295,D014657
DB01183,D014657
DB00704,D014657
DB01115,D014657
DB01174,D014657
DB00252,D014657
DB00860,D014657
DB00635,D014657
DB04216,D014657
DB00863,D014657
DB00277,D014657
DB01623,D014657
DB00373,D014657
DB00313,D014657
DB00541,D014657
DB01229,D014657
DB00398,D018366
DB00564,D018366
DB00987,D018366
DB01234,D018366
DB00544,D018366
DB00563,D018366
DB00959,D018366
DB01115,D018366
DB00252,D018366
DB00570,D018366
DB01229,D018366
DB01136,D020301
DB00542,D020301
DB00758,D020301
DB01098,D020301
DB01076,D020301
DB00182,D020301
DB00945,D020301
DB00907,D020301
DB00829,D020301
DB00696,D020301
DB00544,D020301
DB01050,D020301
DB01577,D020301
DB00264,D020301
DB00860,D020301
DB00669,D020301
DB00640,D054556
DB01118,D054556
DB00501,D054556
DB00575,D054556
DB00907,D054556
DB00343,D054556
DB00280,D054556
DB00813,D054556
DB00281,D054556
DB01115,D054556
DB00252,D054556
DB00908,D054556
DB00373,D054556
DB00661,D054556
DB01175,D054556
DB00802,D054556
DB00734,D054556
DB00197,D020246
DB01248,D020246
DB00619,D020246
DB00437,D020246
DB00276,D020246
DB00446,D020246
DB00987,D020246
DB00694,D020246
DB01234,D020246
DB00997,D020246
DB00773,D020246
DB00741,D020246
DB00563,D020246
DB00959,D020246
DB01204,D020246
DB00812,D020246
DB00860,D020246
DB00635,D020246
DB00755,D020246
DB00661,D020246
DB00541,D020246
DB01229,D020246
DB00877,D020246
DB00987,D018754
DB00694,D018754
DB01234,D018754
DB00997,D018754
DB00773,D018754
DB00741,D018754
DB00563,D018754
DB00860,D018754
DB00635,D018754
DB00541,D018754
DB00877,D018754
DB01136,D018487
DB01076,D018487
DB00640,D018487
DB01118,D018487
DB00321,D018487
DB00945,D018487
DB00201,D018487
DB00564,D018487
DB00608,D018487
DB00477,D018487
DB00501,D018487
DB00575,D018487
DB00907,D018487
DB01151,D018487
DB00829,D018487
DB01396,D018487
DB00390,D018487
DB00343,D018487
DB00280,D018487
DB00997,D018487
DB00668,D018487
DB00199,D018487
DB00813,D018487
DB00544,D018487
DB00695,D018487
DB00458,D018487
DB00281,D018487
DB01577,D018487
DB00968,D018487
DB00264,D018487
DB00295,D018487
DB00622,D018487
DB00184,D018487
DB00252,D018487
DB01035,D018487
DB00571,D018487
DB00908,D018487
DB00468,D018487
DB00863,D018487
DB00373,D018487
DB00755,D018487
DB00661,D018487
DB00445,D018487
DB00927,D018487
DB00358,D018487
DB01229,D018487
DB01211,D018487
DB00242,D018487
DB00715,D018487
DB00734,D018487
DB01248,D014693
DB00334,D014693
DB00321,D014693
DB00945,D014693
DB00363,D014693
DB01234,D014693
DB01196,D014693
DB00977,D014693
DB00396,D014693
DB00675,D014693
DB00115,D014693
DB01175,D014693
DB00715,D014693
DB00334,D018879
DB00443,D018879
DB00537,D018879
DB01234,D018879
DB00390,D018879
DB00320,D018879
DB00472,D018879
DB00281,D018879
DB00959,D018879
DB00313,D018879
DB00541,D018879
DB00715,D018879
DB00790,D018879
DB00412,D020257
DB00317,D020257
DB01118,D020257
DB00537,D020257
DB01234,D020257
DB01026,D020257
DB00563,D020257
DB00959,D020257
DB00627,D020257
DB00860,D020257
DB01136,D014717
DB01097,D014717
DB00555,D014717
DB01149,D014717
DB00758,D014717
DB00197,D014717
DB01132,D014717
DB00549,D014717
DB01095,D014717
DB00814,D014717
DB01248,D014717
DB00334,D014717
DB00796,D014717
DB00966,D014717
DB00559,D014717
DB00439,D014717
