,src,dst,similarity
322813,DB01268,DB01120,0.4149323486298435
322817,DB01268,DB01128,0.556712562349481
322833,DB01268,DB01169,0.5308596711158872
322835,DB01268,DB01173,0.4059648906756555
322842,DB01268,DB01185,0.5244272775622422
322877,DB01268,DB01244,0.4989905382188831
322879,DB01268,DB01254,0.6161528563384181
322881,DB01268,DB01259,0.5542501910708022
322886,DB01268,DB01268,1.0
322898,DB01268,DB01394,0.4169392460845535
322899,DB01268,DB01395,0.41303582076565837
322900,DB01268,DB01399,0.4128816026393057
322910,DB01268,DB01590,0.5136899417149732
322913,DB01268,DB02546,0.5109447514504907
322915,DB01268,DB03904,0.40540179660998965
322919,DB01268,DB06287,0.5121650655778276
323472,DB01275,DB01275,0.6666666666666666
323532,DB01291,DB00182,0.5157118242879264
323534,DB01291,DB00187,0.45534891395356514
323539,DB01291,DB00195,0.6864837398373984
323553,DB01291,DB00221,0.7233169129720854
323565,DB01291,DB00248,0.41669493394637014
323570,DB01291,DB00264,0.6930817610062894
323610,DB01291,DB00335,0.6909203980099502
323628,DB01291,DB00368,0.5287095104492566
323630,DB01291,DB00373,0.668888815432461
323645,DB01291,DB00397,0.5848221940524011
323670,DB01291,DB00449,0.566763102147674
323689,DB01291,DB00489,0.6404164741996067
323703,DB01291,DB00521,0.7074340527577938
323731,DB01291,DB00571,0.6285171961355341
323746,DB01291,DB00598,0.610777614687991
323752,DB01291,DB00612,0.6863026819923371
323778,DB01291,DB00668,0.43503273092708183
323845,DB01291,DB00816,0.648002145870567
323866,DB01291,DB00871,0.7076696692757297
323877,DB01291,DB00901,0.6248752443379674
323891,DB01291,DB00925,0.4763194826104962
323898,DB01291,DB00938,0.670368955077326
323909,DB01291,DB00960,0.6329208000761751
323917,DB01291,DB00983,0.6762160103710907
323930,DB01291,DB01001,0.7801657242279251
323958,DB01291,DB01064,0.503584561699606
323996,DB01291,DB01151,0.5354663205140101
324011,DB01291,DB01182,0.4266693586792263
324017,DB01291,DB01193,0.6923436041083101
324024,DB01291,DB01203,0.7066441441441441
324026,DB01291,DB01210,0.7052194543297746
324027,DB01291,DB01214,0.6887860082304527
324058,DB01291,DB01291,0.8333333333333334
324064,DB01291,DB01359,0.6466074381285468
324088,DB01291,DB04861,0.6803060545575516
324100,DB01296,DB00131,0.44109317413378113
324131,DB01296,DB00210,0.4262774006647944
324152,DB01296,DB00255,0.4304760591048103
324160,DB01296,DB00277,0.4099986001394457
324168,DB01296,DB00286,0.43108803120116695
324175,DB01296,DB00304,0.44708813116099294
324212,DB01296,DB00367,0.4415258086723788
324229,DB01296,DB00396,0.43315348159104605
324237,DB01296,DB00412,0.4081529064369689
324271,DB01296,DB00481,0.44115109501069943
324272,DB01296,DB00482,0.4127039288595517
324280,DB01296,DB00499,0.403185479439328
324289,DB01296,DB00523,0.4236754654633507
324315,DB01296,DB00570,0.41232784939971023
324332,DB01296,DB00603,0.4438915157826399
324335,DB01296,DB00608,0.4903313040172325
324341,DB01296,DB00623,0.4017285945264469
324342,DB01296,DB00624,0.43796423700886294
324359,DB01296,DB00655,0.4404214971267237
324363,DB01296,DB00668,0.47899253876921133
324367,DB01296,DB00675,0.41977410365485585
324372,DB01296,DB00687,0.4067499564628742
324396,DB01296,DB00741,0.40398929613672463
324403,DB01296,DB00755,0.4172537689050795
324416,DB01296,DB00783,0.4455177510604118
324455,DB01296,DB00882,0.44035955442737196
324478,DB01296,DB00928,0.40447672070900936
324486,DB01296,DB00947,0.4425669422148573
324491,DB01296,DB00957,0.4361985856167181
324500,DB01296,DB00977,0.4498853711399767
324501,DB01296,DB00982,0.42559016714012804
324512,DB01296,DB00997,0.4130591267690647
324530,DB01296,DB01029,0.41184456491339
324534,DB01296,DB01039,0.40329934304723786
324535,DB01296,DB01041,0.4642371016159365
324542,DB01296,DB01063,0.40011000704491345
324567,DB01296,DB01118,0.4031222028084567
324572,DB01296,DB01128,0.4051856322796892
324574,DB01296,DB01132,0.4025712002928317
324576,DB01296,DB01136,0.4190773044756047
324597,DB01296,DB01185,0.44712412910603877
324605,DB01296,DB01196,0.4408979873830521
324626,DB01296,DB01234,0.40166473098638117
324644,DB01296,DB01296,0.8333333333333334
324654,DB01296,DB01395,0.40516659821346906
324658,DB01296,DB01406,0.4403702615553737
324660,DB01296,DB01427,0.4872430417821441
324713,DB01320,DB00204,0.40404046449670245
324736,DB01320,DB00252,0.5761964409898999
324742,DB01320,DB00270,0.41677613843213485
324748,DB01320,DB00280,0.458849882483267
324803,DB01320,DB00379,0.4888637212940894
324816,DB01320,DB00398,0.4200325476460784
324818,DB01320,DB00401,0.41529135566561465
324876,DB01320,DB00527,0.541261502917197
324878,DB01320,DB00532,0.5600394053414431
324898,DB01320,DB00564,0.5199225867273686
324947,DB01320,DB00661,0.4035288803712776
324986,DB01320,DB00750,0.6842105263157895
324987,DB01320,DB00754,0.5593608319740907
325000,DB01320,DB00776,0.7162534435261708
325034,DB01320,DB00868,0.6740107913669066
325052,DB01320,DB00907,0.455392224934388
325053,DB01320,DB00908,0.462119077613718
325118,DB01320,DB01035,0.467701588074662
325151,DB01320,DB01115,0.4043071706956189
325166,DB01320,DB01151,0.4075049452604045
325175,DB01320,DB01173,0.41378695480059996
325181,DB01320,DB01182,0.5184743078506412
325189,DB01320,DB01195,0.538085745687443
325206,DB01320,DB01228,0.6965408805031447
325230,DB01320,DB01320,0.8333333333333334
325271,DB01327,DB00136,0.4268564329072006
325273,DB01327,DB00153,0.42612225727876285
325279,DB01327,DB00169,0.4261479701214094
325285,DB01327,DB00180,0.4382606291486743
325299,DB01327,DB00206,0.40039828438171515
325301,DB01327,DB00210,0.4261484428071303
325307,DB01327,DB00218,0.4058130563330131
325311,DB01327,DB00227,0.4146651484914457
325314,DB01327,DB00240,0.43921411200243715
325330,DB01327,DB00277,0.4131314872664937
325345,DB01327,DB00304,0.40848762387259613
325347,DB01327,DB00307,0.43669272565343853
325357,DB01327,DB00324,0.43797616893123736
325360,DB01327,DB00328,0.41434685804769317
325372,DB01327,DB00351,0.43552787638696117
325382,DB01327,DB00367,0.40014214048996505
325386,DB01327,DB00374,0.4395426938423033
325398,DB01327,DB00394,0.4423481738041107
325407,DB01327,DB00412,0.42549724013119866
325411,DB01327,DB00421,0.41703350905737735
325421,DB01327,DB00443,0.4402308050914529
325426,DB01327,DB00451,0.4099733758304654
325430,DB01327,DB00461,0.41638454514516093
325432,DB01327,DB00465,0.4227903536145046
325440,DB01327,DB00480,0.40156194201834383
325450,DB01327,DB00499,0.4127213952577788
325451,DB01327,DB00500,0.42035256284805206
325459,DB01327,DB00523,0.42286064573727483
325464,DB01327,DB00533,0.41458739932095817
325465,DB01327,DB00535,0.4112631773656193
325467,DB01327,DB00537,0.40099418085925914
325473,DB01327,DB00547,0.44112893655727
325478,DB01327,DB00554,0.4228471391665458
325488,DB01327,DB00573,0.4111683536287547
325495,DB01327,DB00588,0.43706924249417
325500,DB01327,DB00596,0.43889219731852885
325502,DB01327,DB00603,0.41422431675717636
325505,DB01327,DB00608,0.4217440581626468
325509,DB01327,DB00620,0.4402308050914529
325511,DB01327,DB00623,0.40533766764988766
325516,DB01327,DB00635,0.4495562157540527
325517,DB01327,DB00636,0.40462145113737585
325542,DB01327,DB00687,0.4080501447071085
325553,DB01327,DB00712,0.4150150430374699
325557,DB01327,DB00717,0.4290211047228146
325562,DB01327,DB00731,0.43305991175767194
325566,DB01327,DB00741,0.4278852938001602
325570,DB01327,DB00749,0.421463889766027
325573,DB01327,DB00755,0.4226135402766544
325579,DB01327,DB00764,0.43190881670940556
325588,DB01327,DB00788,0.4178277637321426
325599,DB01327,DB00814,0.430244232841267
325609,DB01327,DB00846,0.4393933384645126
325614,DB01327,DB00860,0.44068824239099547
325615,DB01327,DB00861,0.4150150430374699
325625,DB01327,DB00882,0.40642462189303913
325640,DB01327,DB00912,0.43784158111641297
325651,DB01327,DB00936,0.4103984665094313
325656,DB01327,DB00947,0.40621994600989336
325663,DB01327,DB00959,0.4400658470393748
325665,DB01327,DB00963,0.41916908344151027
325666,DB01327,DB00966,0.42295968833295433
325670,DB01327,DB00977,0.41570325807958436
325671,DB01327,DB00982,0.409639738137824
325677,DB01327,DB00991,0.420355260278372
325691,DB01327,DB01009,0.405832864205172
325692,DB01327,DB01013,0.44216490702555483
325693,DB01327,DB01014,0.4270606040719958
325700,DB01327,DB01029,0.44537896170196434
325704,DB01327,DB01039,0.4280950978092492
325705,DB01327,DB01041,0.41849785590573685
325712,DB01327,DB01063,0.409699734217053
325714,DB01327,DB01067,0.4372393728789215
325717,DB01327,DB01070,0.4242228720643773
325721,DB01327,DB01076,0.4081273948148118
325737,DB01327,DB01118,0.4271771454108393
325738,DB01327,DB01120,0.406550575437574
325742,DB01327,DB01128,0.402172634296982
325744,DB01327,DB01132,0.432897734193725
325747,DB01327,DB01137,0.405538418061969
325756,DB01327,DB01165,0.405538418061969
325776,DB01327,DB01197,0.4253707523731169
325787,DB01327,DB01222,0.4400798030536584
325788,DB01327,DB01223,0.4114399149603976
325796,DB01327,DB01234,0.42565291248999176
325800,DB01327,DB01241,0.4153010627878613
325807,DB01327,DB01260,0.4390432620645317
325816,DB01327,DB01327,0.8333333333333334
325824,DB01327,DB01395,0.4120270635305853
325825,DB01327,DB01399,0.4146924489648758
325828,DB01327,DB01406,0.40100274791955565
325829,DB01327,DB01410,0.43782613429055567
325830,DB01327,DB01427,0.4158142558874383
325838,DB01327,DB02546,0.40677719679885943
325846,DB01351,DB00035,0.4189170364797779
325847,DB01351,DB00067,0.41578714602594385
325849,DB01351,DB00104,0.513941938696383
325867,DB01351,DB00177,0.45061123898119143
325871,DB01351,DB00181,0.42816864303218916
325873,DB01351,DB00186,0.6329026587457085
325874,DB01351,DB00187,0.5438300731227991
325878,DB01351,DB00193,0.5570762841455273
325881,DB01351,DB00201,0.46231366754410597
325887,DB01351,DB00211,0.44015292073589407
325891,DB01351,DB00216,0.42261056261452445
325893,DB01351,DB00221,0.4972855329517089
325899,DB01351,DB00240,0.4357924839900227
325900,DB01351,DB00241,0.6427610917041315
325903,DB01351,DB00245,0.47134819943423034
325904,DB01351,DB00246,0.4860169870155515
325905,DB01351,DB00248,0.4580965427566938
325910,DB01351,DB00264,0.49898397352196683
325911,DB01351,DB00268,0.5404611494796123
325912,DB01351,DB00270,0.41128504932678855
325913,DB01351,DB00273,0.6782700607162587
325914,DB01351,DB00275,0.4467619759696248
325915,DB01351,DB00277,0.40395827256788835
325927,DB01351,DB00295,0.4173937434737635
325936,DB01351,DB00315,0.42897246868937083
325938,DB01351,DB00318,0.425611266868676
325942,DB01351,DB00324,0.44177769197600014
325948,DB01351,DB00333,0.5231010723175714
325949,DB01351,DB00334,0.5641911710974818
325950,DB01351,DB00335,0.4983112220377523
325953,DB01351,DB00342,0.5108510919844419
325955,DB01351,DB00346,0.4999107038071224
325959,DB01351,DB00353,0.49446161616312984
325964,DB01351,DB00363,0.4631258898912533
325966,DB01351,DB00366,0.4039769421995058
325968,DB01351,DB00368,0.42978396396406676
325969,DB01351,DB00371,0.6385128745116254
325972,DB01351,DB00376,0.4452606873698004
325979,DB01351,DB00387,0.4458766696964454
325980,DB01351,DB00388,0.4311002425597099
325983,DB01351,DB00394,0.43411467486737837
325988,DB01351,DB00401,0.4128620753644771
325989,DB01351,DB00404,0.6119977460052586
325991,DB01351,DB00408,0.48902669788966696
325993,DB01351,DB00413,0.5754250127693771
325998,DB01351,DB00424,0.45274708941663194
326000,DB01351,DB00433,0.5301440471196378
326006,DB01351,DB00443,0.438262820114472
326010,DB01351,DB00449,0.47288577259856446
326012,DB01351,DB00454,0.5695605693369533
326013,DB01351,DB00457,0.4872260571732214
326019,DB01351,DB00470,0.4192172344819632
326020,DB01351,DB00471,0.43255960488976136
326022,DB01351,DB00475,0.613440499762913
326024,DB01351,DB00477,0.5121193394156721
326028,DB01351,DB00484,0.4334658347219069
326030,DB01351,DB00490,0.5476559900681464
326034,DB01351,DB00497,0.42019919681972984
326038,DB01351,DB00502,0.545354412500468
326039,DB01351,DB00508,0.5434247280186475
326040,DB01351,DB00514,0.6178350292325063
326043,DB01351,DB00521,0.5038246350790464
326064,DB01351,DB00555,0.4565030440111509
326066,DB01351,DB00559,0.4323427878550355
326071,DB01351,DB00571,0.47971682862510284
326072,DB01351,DB00572,0.5829976550097221
326074,DB01351,DB00575,0.46075244676867994
326080,DB01351,DB00588,0.4015515721903203
326081,DB01351,DB00590,0.49358899812768353
326082,DB01351,DB00591,0.4406039185203991
326086,DB01351,DB00598,0.4731788105303205
326088,DB01351,DB00604,0.559232496608279
326091,DB01351,DB00611,0.41993424823513564
326092,DB01351,DB00612,0.49614180898647814
326094,DB01351,DB00620,0.4357924839900227
326096,DB01351,DB00623,0.41131926136278735
326101,DB01351,DB00635,0.4411601841836366
326103,DB01351,DB00637,0.4933391319801234
326104,DB01351,DB00640,0.4243073286223966
326108,DB01351,DB00647,0.41818602413870654
326110,DB01351,DB00651,0.5009502635218713
326111,DB01351,DB00652,0.4080827266090013
326115,DB01351,DB00657,0.45904388840901006
326116,DB01351,DB00659,0.6315538251836313
326117,DB01351,DB00661,0.4219434357695504
326118,DB01351,DB00668,0.4374874266996853
326119,DB01351,DB00669,0.4276854674023695
326121,DB01351,DB00674,0.40751517486415917
326123,DB01351,DB00678,0.4443344969066317
326124,DB01351,DB00679,0.5584208939626737
326132,DB01351,DB00696,0.5449223539549569
326134,DB01351,DB00704,0.42328955971071175
326139,DB01351,DB00714,0.5680285985500132
326149,DB01351,DB00734,0.47727566830395024
326151,DB01351,DB00741,0.42037758782128415
326154,DB01351,DB00747,0.5707540499874675
326164,DB01351,DB00764,0.43883634349319633
326175,DB01351,DB00794,0.6242275575908454
326177,DB01351,DB00796,0.44482061835816405
326178,DB01351,DB00800,0.4866487294542627
326182,DB01351,DB00810,0.5247389686713787
326183,DB01351,DB00813,0.43576908840922113
326185,DB01351,DB00816,0.47907325848209564
326189,DB01351,DB00829,0.6280261893274665
326190,DB01351,DB00831,0.49565135716640435
326193,DB01351,DB00844,0.4201021025502583
326194,DB01351,DB00846,0.4357799846149913
326199,DB01351,DB00860,0.43945372769551416
326201,DB01351,DB00863,0.5108084504751553
326207,DB01351,DB00876,0.4453094810960773
326215,DB01351,DB00898,0.41064027399105774
326216,DB01351,DB00899,0.4260688190007969
326217,DB01351,DB00901,0.470493587431929
326226,DB01351,DB00915,0.46446806942774016
326229,DB01351,DB00921,0.4197911401793372
326235,DB01351,DB00933,0.5478156550793276
326238,DB01351,DB00938,0.4892394037903493
326242,DB01351,DB00949,0.5402136956805612
326243,DB01351,DB00952,0.4265441554203495
326244,DB01351,DB00953,0.4235805923081238
326245,DB01351,DB00956,0.43005491302914733
326248,DB01351,DB00959,0.4404135658855682
326249,DB01351,DB00960,0.4821503545503653
326252,DB01351,DB00968,0.44118585236465635
326257,DB01351,DB00983,0.49375382171258847
326259,DB01351,DB00988,0.44676007202766943
326270,DB01351,DB01001,0.4985464286328549
326277,DB01351,DB01013,0.43648493141433004
326281,DB01351,DB01018,0.43474588199534886
326285,DB01351,DB01029,0.405849473816758
326292,DB01351,DB01043,0.5637990932550562
326296,DB01351,DB01062,0.4514887394555352
326300,DB01351,DB01068,0.601574299456909
326301,DB01351,DB01069,0.5407297172683808
326309,DB01351,DB01085,0.4556495661968177
326322,DB01351,DB01118,0.4181441091713845
326331,DB01351,DB01136,0.42945226995841645
326333,DB01351,DB01142,0.4968801434214634
326336,DB01351,DB01151,0.41605288411251823
326337,DB01351,DB01156,0.41144210588575114
326339,DB01351,DB01161,0.4039043840107353
326340,DB01351,DB01162,0.4965619092937716
326345,DB01351,DB01173,0.5363481912685933
326346,DB01351,DB01174,0.6821392469586053
326351,DB01351,DB01182,0.42060950309416506
326355,DB01351,DB01189,0.44672770421647706
326356,DB01351,DB01192,0.43005491302914733
326357,DB01351,DB01193,0.5060480123024235
326362,DB01351,DB01200,0.48821650881789586
326364,DB01351,DB01203,0.49856937982379107
326367,DB01351,DB01214,0.5025564110190243
326371,DB01351,DB01221,0.560884320661093
326372,DB01351,DB01222,0.4340671504805787
326374,DB01351,DB01224,0.4809778825547723
326378,DB01351,DB01231,0.44636968545939215
326380,DB01351,DB01233,0.5516780748964311
326381,DB01351,DB01234,0.4134142426105863
326382,DB01351,DB01235,0.5670421953228243
326383,DB01351,DB01238,0.4851523253614161
326384,DB01351,DB01240,0.4109863054392117
326392,DB01351,DB01260,0.43497048951662376
326395,DB01351,DB01267,0.47698668133463545
326402,DB01351,DB01351,1.0
326404,DB01351,DB01359,0.4796710214549902
326405,DB01351,DB01364,0.44422422517005383
326412,DB01351,DB01403,0.5507954160012765
326414,DB01351,DB01410,0.4306467524706285
326421,DB01351,DB01623,0.5382644061108691
326428,DB01351,DB04861,0.49195562321003444
326625,DB01356,DB00514,0.40814360302370334
326988,DB01356,DB01356,0.6666666666666666
327015,DB01359,DB00014,0.4596423528545324
327016,DB01359,DB00035,0.5016256175716095
327017,DB01359,DB00067,0.49673405698697964
327019,DB01359,DB00104,0.4867407761524462
327025,DB01359,DB00131,0.4320460471223401
327037,DB01359,DB00177,0.500234814059742
327041,DB01359,DB00181,0.4755694717845997
327042,DB01359,DB00182,0.49525275796752327
327043,DB01359,DB00186,0.4876548283124012
327044,DB01359,DB00187,0.5927730845494937
327048,DB01359,DB00193,0.5512324128790788
327049,DB01359,DB00195,0.6627735259674469
327051,DB01359,DB00201,0.4426817584008546
327057,DB01359,DB00211,0.5240278113541464
327061,DB01359,DB00216,0.5487865294817561
327063,DB01359,DB00221,0.8035348764541393
327069,DB01359,DB00240,0.4577681170237036
327073,DB01359,DB00245,0.5173907296274435
327074,DB01359,DB00246,0.5553223646682116
327075,DB01359,DB00248,0.6214863710023641
327080,DB01359,DB00264,0.8316461997612135
327081,DB01359,DB00268,0.5621504010028221
327082,DB01359,DB00270,0.4524077273857751
327083,DB01359,DB00273,0.5069408506783034
327084,DB01359,DB00275,0.49496424503778974
327085,DB01359,DB00277,0.41960816927376915
327094,DB01359,DB00287,0.4451960060982842
327097,DB01359,DB00295,0.5029370263236067
327105,DB01359,DB00313,0.4141163879060356
327106,DB01359,DB00315,0.5698151131089239
327108,DB01359,DB00318,0.5118317715055745
327112,DB01359,DB00324,0.459890143579121
327118,DB01359,DB00333,0.5251054350929412
327119,DB01359,DB00334,0.5638154289728445
327120,DB01359,DB00335,0.8262677088846827
327123,DB01359,DB00342,0.5336730791832593
327125,DB01359,DB00346,0.5028492779831502
327129,DB01359,DB00353,0.5378177390168029
327130,DB01359,DB00354,0.465158538350462
327134,DB01359,DB00363,0.5536873597395818
